,name,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
115,Elgin Baylor,1961-62,27.0,LAL,NBA,SF,48.0,,44.4,14.2,33.1,0.428,,,,,,,,9.9,13.1,0.754,,,18.6,4.6,,,,3.2,38.3
116,Elgin Baylor,1962-63,28.0,LAL,NBA,SF,80.0,,42.1,12.9,28.4,0.45299999999999996,,,,,,,,8.3,9.9,0.8370000000000001,,,14.3,4.8,,,,2.8,34.0
117,Elgin Baylor,1963-64,29.0,LAL,NBA,SF,78.0,,40.6,9.7,22.8,0.425,,,,,,,,6.0,7.5,0.804,,,12.0,4.4,,,,3.0,25.4
118,Elgin Baylor,1964-65,30.0,LAL,NBA,SF,74.0,,41.3,10.3,25.7,0.401,,,,,,,,6.5,8.2,0.792,,,12.8,3.8,,,,3.2,27.1
119,Elgin Baylor,1965-66,31.0,LAL,NBA,SF,65.0,,30.4,6.4,15.9,0.401,,,,,,,,3.8,5.2,0.7390000000000001,,,9.6,3.4,,,,2.4,16.6
120,Elgin Baylor,1966-67,32.0,LAL,NBA,SF,70.0,,38.7,10.2,23.7,0.429,,,,,,,,6.3,7.7,0.813,,,12.8,3.1,,,,3.0,26.6
121,Elgin Baylor,1967-68,33.0,LAL,NBA,SF,77.0,,39.3,9.8,22.2,0.44299999999999995,,,,,,,,6.3,8.1,0.7859999999999999,,,12.2,4.6,,,,3.0,26.0
122,Elgin Baylor,1968-69,34.0,LAL,NBA,SF,76.0,,40.3,9.6,21.5,0.447,,,,,,,,5.5,7.5,0.743,,,10.6,5.4,,,,2.7,24.8
123,Elgin Baylor,1969-70,35.0,LAL,NBA,SF,54.0,,41.0,9.5,19.5,0.486,,,,,,,,5.1,6.6,0.773,,,10.4,5.4,,,,2.4,24.0
124,Elgin Baylor,1970-71,36.0,LAL,NBA,SF,2.0,,28.5,4.0,9.5,0.42100000000000004,,,,,,,,2.0,3.0,0.667,,,5.5,1.0,,,,3.0,10.0
125,Elgin Baylor,1971-72,37.0,LAL,NBA,SF,9.0,,26.6,4.7,10.8,0.433,,,,,,,,2.4,3.0,0.815,,,6.3,2.0,,,,2.2,11.8
126,Zelmo Beaty,1962-63,23.0,STL,NBA,C,80.0,,24.0,3.7,8.5,0.439,,,,3.7,8.5,0.439,0.439,2.8,3.8,0.7170000000000001,,,8.3,1.1,,,,3.9,10.2
127,Zelmo Beaty,1963-64,24.0,STL,NBA,C,59.0,,32.6,4.9,11.0,0.444,,,,4.9,11.0,0.444,0.444,3.4,4.6,0.741,,,10.7,1.3,,,,4.4,13.1
128,Zelmo Beaty,1964-65,25.0,STL,NBA,C,80.0,,36.5,6.3,13.1,0.48200000000000004,,,,6.3,13.1,0.48200000000000004,0.48200000000000004,4.3,6.0,0.715,,,12.1,1.4,,,,4.1,16.9
129,Zelmo Beaty,1965-66,26.0,STL,NBA,C,80.0,,38.4,7.7,16.3,0.473,,,,7.7,16.3,0.473,0.473,5.3,7.0,0.758,,,13.6,1.6,,,,4.3,20.7
130,Zelmo Beaty,1966-67,27.0,STL,NBA,C,48.0,,34.6,6.8,14.5,0.473,,,,6.8,14.5,0.473,0.473,4.1,5.4,0.758,,,10.7,1.3,,,,3.9,17.8
131,Zelmo Beaty,1967-68,28.0,STL,NBA,C,82.0,,37.4,7.8,16.0,0.488,,,,7.8,16.0,0.488,0.488,5.5,7.0,0.794,,,11.7,2.1,,,,3.6,21.1
132,Zelmo Beaty,1968-69,29.0,ATL,NBA,C,72.0,,35.8,8.2,17.4,0.47,,,,8.2,17.4,0.47,0.47,5.1,7.0,0.731,,,11.1,1.8,,,,3.8,21.5
133,Zelmo Beaty,1969-70,30.0,Did Not Play (legal—barred from playing in ABA),Did Not Play (legal—barred from playing in ABA),Did Not Play (legal—barred from playing in ABA),,,,,,,,,,,,,,,,,,,,,,,,,
134,Zelmo Beaty,1970-71,31.0,UTS,ABA,C,76.0,,38.4,8.7,15.7,0.555,0.0,0.1,0.5,8.7,15.6,0.555,0.555,5.5,7.0,0.7909999999999999,5.4,10.3,15.7,1.9,,,2.6,3.9,22.9
135,Zelmo Beaty,1971-72,32.0,UTS,ABA,C,84.0,,37.3,8.7,16.1,0.539,0.0,0.1,0.0,8.7,16.0,0.542,0.539,6.2,7.5,0.8290000000000001,4.2,9.0,13.2,1.5,,,2.7,3.8,23.6
136,Zelmo Beaty,1972-73,33.0,UTS,ABA,PF,82.0,,34.2,6.4,12.2,0.52,0.0,0.0,0.0,6.4,12.2,0.52,0.52,3.7,4.6,0.8029999999999999,3.2,6.6,9.8,1.5,,1.0,2.4,3.3,16.4
137,Zelmo Beaty,1973-74,34.0,UTS,ABA,PF,77.0,,32.2,5.4,10.3,0.524,0.0,0.0,0.0,5.4,10.3,0.525,0.524,2.5,3.2,0.795,2.2,5.8,8.0,1.7,0.8,0.8,1.4,3.0,13.4
138,Zelmo Beaty,1974-75,35.0,LAL,NBA,C,69.0,,17.6,2.0,4.5,0.439,,,,2.0,4.5,0.439,0.439,1.6,2.0,0.8,1.3,3.4,4.7,1.1,0.7,0.4,,1.9,5.5
139,Walt Bellamy,1961-62,22.0,CHP,NBA,C,79.0,,42.3,12.3,23.7,0.519,,,,,,,,6.9,10.8,0.644,,,19.0,2.7,,,,3.6,31.6
140,Walt Bellamy,1962-63,23.0,CHZ,NBA,C,80.0,,41.3,10.5,19.9,0.527,,,,,,,,6.9,10.3,0.674,,,16.4,2.9,,,,3.5,27.9
141,Walt Bellamy,1963-64,24.0,BAL,NBA,C,80.0,,42.4,10.1,19.8,0.513,,,,,,,,6.7,10.3,0.6509999999999999,,,17.0,1.6,,,,3.8,27.0
142,Walt Bellamy,1964-65,25.0,BAL,NBA,C,80.0,,41.3,9.2,18.0,0.509,,,,,,,,6.4,9.4,0.685,,,14.6,2.4,,,,3.3,24.8
143,Walt Bellamy,1965-66,26.0,TOT,NBA,C,80.0,,41.9,8.7,17.2,0.506,,,,,,,,5.4,8.6,0.624,,,15.7,2.9,,,,3.7,22.8
144,Walt Bellamy,1965-66,26.0,BAL,NBA,C,8.0,,33.5,7.0,15.5,0.452,,,,,,,,5.0,8.4,0.597,,,12.8,2.3,,,,4.0,19.0
145,Walt Bellamy,1965-66,26.0,NYK,NBA,C,72.0,,42.8,8.9,17.3,0.512,,,,,,,,5.4,8.6,0.627,,,16.0,3.0,,,,3.6,23.2
146,Walt Bellamy,1966-67,27.0,NYK,NBA,C,79.0,,38.1,7.2,13.7,0.521,,,,,,,,4.7,7.3,0.636,,,13.5,2.6,,,,3.5,19.0
147,Walt Bellamy,1967-68,28.0,NYK,NBA,C,82.0,,32.9,6.2,11.5,0.541,,,,,,,,4.3,6.5,0.662,,,11.7,2.0,,,,3.2,16.7
148,Walt Bellamy,1968-69,29.0,TOT,NBA,C,88.0,,35.9,6.4,12.5,0.51,,,,,,,,4.6,7.0,0.649,,,12.5,2.0,,,,3.6,17.4
149,Walt Bellamy,1968-69,29.0,NYK,NBA,C,35.0,,32.5,5.8,11.5,0.507,,,,,,,,3.6,5.8,0.619,,,11.0,2.2,,,,3.5,15.2
150,Walt Bellamy,1968-69,29.0,DET,NBA,C,53.0,,38.2,6.8,13.2,0.512,,,,,,,,5.2,7.8,0.6629999999999999,,,13.5,1.9,,,,3.7,18.8
151,Walt Bellamy,1969-70,30.0,TOT,NBA,C,79.0,,25.7,4.4,8.5,0.523,,,,,,,,2.7,4.7,0.5760000000000001,,,8.9,1.8,,,,3.3,11.6
152,Walt Bellamy,1969-70,30.0,DET,NBA,C,56.0,,20.9,3.8,6.9,0.547,,,,,,,,2.5,4.4,0.562,,,7.1,1.0,,,,2.9,10.0
153,Walt Bellamy,1969-70,30.0,ATL,NBA,C,23.0,,37.2,6.1,12.5,0.491,,,,,,,,3.3,5.4,0.605,,,13.5,3.8,,,,4.2,15.5
154,Walt Bellamy,1970-71,31.0,ATL,NBA,C,82.0,,35.5,5.3,10.7,0.493,,,,,,,,4.1,6.8,0.604,,,12.9,2.8,,,,3.3,14.7
155,Walt Bellamy,1971-72,32.0,ATL,NBA,C,82.0,,38.9,7.2,13.3,0.545,,,,,,,,4.1,7.1,0.585,,,12.8,3.2,,,,3.1,18.6
156,Walt Bellamy,1972-73,33.0,ATL,NBA,C,74.0,,37.9,6.1,12.2,0.505,,,,,,,,3.8,7.1,0.5379999999999999,,,13.0,2.4,,,,3.3,16.1
157,Walt Bellamy,1973-74,34.0,ATL,NBA,C,77.0,,31.7,5.1,10.4,0.486,,,,,,,,3.0,5.0,0.608,3.4,6.2,9.6,2.5,0.7,0.6,,3.0,13.1
158,Walt Bellamy,1974-75,35.0,NOJ,NBA,C,1.0,,14.0,2.0,2.0,1.0,,,,,,,,2.0,2.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,,2.0,6.0
159,Dave Bing,1966-67,23.0,DET,NBA,PG,80.0,,34.5,8.3,19.0,0.436,,,,,,,,3.4,4.6,0.738,,,4.5,4.1,,,,2.7,20.0
160,Dave Bing,1967-68,24.0,DET,NBA,PG,79.0,,40.6,10.6,24.0,0.441,,,,,,,,6.0,8.5,0.7070000000000001,,,4.7,6.4,,,,3.2,27.1
161,Dave Bing,1968-69,25.0,DET,NBA,PG,77.0,,39.5,8.8,20.7,0.425,,,,,,,,5.8,8.1,0.713,,,5.0,7.1,,,,3.3,23.4
162,Dave Bing,1969-70,26.0,DET,NBA,PG,70.0,,33.3,8.2,18.5,0.444,,,,,,,,6.5,8.3,0.7829999999999999,,,4.3,6.0,,,,2.8,22.9
163,Dave Bing,1970-71,27.0,DET,NBA,PG,82.0,,37.4,9.7,20.9,0.467,,,,,,,,7.5,9.4,0.797,,,4.4,5.0,,,,2.8,27.0
164,Dave Bing,1971-72,28.0,DET,NBA,PG,45.0,,43.0,8.2,19.8,0.414,,,,,,,,6.2,7.9,0.785,,,4.1,7.0,,,,3.1,22.6
165,Dave Bing,1972-73,29.0,DET,NBA,PG,82.0,,41.0,8.4,18.8,0.44799999999999995,,,,,,,,5.6,6.8,0.8140000000000001,,,3.6,7.8,,,,2.8,22.4
166,Dave Bing,1973-74,30.0,DET,NBA,PG,81.0,,38.6,7.2,16.5,0.436,,,,,,,,4.4,5.4,0.813,1.3,2.1,3.5,6.9,1.3,0.2,,2.7,18.8
167,Dave Bing,1974-75,31.0,DET,NBA,PG,79.0,,40.8,7.3,16.9,0.434,,,,,,,,4.3,5.4,0.809,1.1,2.5,3.6,7.7,1.5,0.3,,2.8,19.0
168,Dave Bing,1975-76,32.0,WSB,NBA,PG,82.0,,35.9,6.1,13.6,0.447,,,,,,,,4.0,5.1,0.787,1.1,1.7,2.9,6.0,1.4,0.3,,3.2,16.2
169,Dave Bing,1976-77,33.0,WSB,NBA,SG,64.0,,23.7,4.2,9.3,0.45399999999999996,,,,,,,,2.1,2.8,0.773,0.8,1.4,2.2,4.3,1.0,0.1,,2.3,10.6
170,Dave Bing,1977-78,34.0,BOS,NBA,PG,80.0,,28.2,5.3,11.8,0.449,,,,,,,,3.1,3.7,0.8240000000000001,1.0,1.7,2.7,3.8,1.0,0.2,2.7,3.1,13.6
171,Larry Bird,1979-80,23.0,BOS,NBA,PF,82.0,82.0,36.0,8.5,17.8,0.474,0.7,1.7,0.406,7.7,16.1,0.48100000000000004,0.494,3.7,4.4,0.836,2.6,7.8,10.4,4.5,1.7,0.6,3.2,3.4,21.3
172,Larry Bird,1980-81,24.0,BOS,NBA,PF,82.0,82.0,39.5,8.8,18.3,0.478,0.2,0.9,0.27,8.5,17.4,0.489,0.485,3.5,4.0,0.863,2.3,8.6,10.9,5.5,2.0,0.8,3.5,2.9,21.2
173,Larry Bird,1981-82,25.0,BOS,NBA,PF,77.0,58.0,38.0,9.2,18.4,0.503,0.1,0.7,0.212,9.1,17.7,0.514,0.507,4.3,4.9,0.863,2.6,8.3,10.9,5.8,1.9,0.9,3.3,3.2,22.9
174,Larry Bird,1982-83,26.0,BOS,NBA,PF,79.0,79.0,37.7,9.5,18.7,0.504,0.3,1.0,0.28600000000000003,9.2,17.8,0.516,0.512,4.4,5.3,0.84,2.4,8.6,11.0,5.8,1.9,0.9,3.0,2.5,23.6
175,Larry Bird,1983-84,27.0,BOS,NBA,PF,79.0,77.0,38.3,9.6,19.5,0.49200000000000005,0.2,0.9,0.247,9.4,18.6,0.504,0.49700000000000005,4.7,5.3,0.888,2.3,7.8,10.1,6.6,1.8,0.9,3.0,2.5,24.2
176,Larry Bird,1984-85,28.0,BOS,NBA,SF,80.0,77.0,39.5,11.5,22.0,0.522,0.7,1.6,0.42700000000000005,10.8,20.4,0.529,0.5379999999999999,5.0,5.7,0.882,2.1,8.5,10.5,6.6,1.6,1.2,3.1,2.6,28.7
177,Larry Bird,1985-86,29.0,BOS,NBA,SF,82.0,81.0,38.0,9.7,19.6,0.496,1.0,2.4,0.423,8.7,17.2,0.506,0.521,5.4,6.0,0.8959999999999999,2.3,7.5,9.8,6.8,2.0,0.6,3.2,2.2,25.8
178,Larry Bird,1986-87,30.0,BOS,NBA,SF,74.0,73.0,40.6,10.6,20.2,0.525,1.2,3.0,0.4,9.4,17.2,0.547,0.555,5.6,6.1,0.91,1.7,7.5,9.2,7.6,1.8,0.9,3.2,2.5,28.1
179,Larry Bird,1987-88,31.0,BOS,NBA,SF,76.0,75.0,39.0,11.6,22.0,0.527,1.3,3.1,0.414,10.3,18.9,0.546,0.556,5.5,6.0,0.9159999999999999,1.4,7.8,9.3,6.1,1.6,0.8,2.8,2.1,29.9
180,Larry Bird,1988-89,32.0,BOS,NBA,SF,6.0,6.0,31.5,8.2,17.3,0.47100000000000003,0.0,0.0,,8.2,17.3,0.47100000000000003,0.47100000000000003,3.0,3.2,0.9470000000000001,0.2,6.0,6.2,4.8,1.0,0.8,1.8,3.0,19.3
181,Larry Bird,1989-90,33.0,BOS,NBA,SF,75.0,75.0,39.3,9.6,20.2,0.473,0.9,2.6,0.33299999999999996,8.7,17.6,0.494,0.495,4.3,4.6,0.93,1.2,8.3,9.5,7.5,1.4,0.8,3.2,2.3,24.3
182,Larry Bird,1990-91,34.0,BOS,NBA,SF,60.0,60.0,38.0,7.7,17.0,0.45399999999999996,1.3,3.3,0.389,6.4,13.7,0.47,0.49200000000000005,2.7,3.1,0.8909999999999999,0.9,7.6,8.5,7.2,1.8,1.0,3.1,2.0,19.4
183,Larry Bird,1991-92,35.0,BOS,NBA,SF,45.0,45.0,36.9,7.8,16.8,0.466,1.2,2.8,0.406,6.7,14.0,0.478,0.5,3.3,3.6,0.9259999999999999,1.0,8.6,9.6,6.8,0.9,0.7,2.8,1.8,20.2
184,Bill Bradley,1965-66,22.0,Did Not Play (Rhodes Scholar—Played in Italy while a Rhodes Scholar),Did Not Play (Rhodes Scholar—Played in Italy while a Rhodes Scholar),Did Not Play (Rhodes Scholar—Played in Italy while a Rhodes Scholar),,,,,,,,,,,,,,,,,,,,,,,,,
185,Bill Bradley,1966-67,23.0,Did Not Play (Rhodes Scholar),Did Not Play (Rhodes Scholar),Did Not Play (Rhodes Scholar),,,,,,,,,,,,,,,,,,,,,,,,,
186,Bill Bradley,1967-68,24.0,NYK,NBA,SF,45.0,,19.4,3.2,7.6,0.41600000000000004,,,,,,,,1.7,2.3,0.731,,,2.5,3.0,,,,3.1,8.0
187,Bill Bradley,1968-69,25.0,NYK,NBA,SF,82.0,,29.4,5.0,11.6,0.429,,,,,,,,2.5,3.1,0.8140000000000001,,,4.3,3.7,,,,3.6,12.4
188,Bill Bradley,1969-70,26.0,NYK,NBA,SF,67.0,,31.3,6.2,13.4,0.46,,,,,,,,2.2,2.6,0.8240000000000001,,,3.6,4.0,,,,3.3,14.5
189,Bill Bradley,1970-71,27.0,NYK,NBA,SF,78.0,,29.5,5.3,11.7,0.45299999999999996,,,,,,,,1.8,2.2,0.823,,,3.3,3.6,,,,3.1,12.4
190,Bill Bradley,1971-72,28.0,NYK,NBA,SF,78.0,,35.6,6.5,13.9,0.465,,,,,,,,2.2,2.6,0.8490000000000001,,,3.2,4.0,,,,3.3,15.1
191,Bill Bradley,1972-73,29.0,NYK,NBA,SF,82.0,,36.6,7.0,15.3,0.45899999999999996,,,,,,,,2.1,2.4,0.871,,,3.7,4.5,,,,3.3,16.1
192,Bill Bradley,1973-74,30.0,NYK,NBA,SF,82.0,,34.3,6.1,13.6,0.451,,,,,,,,1.8,2.0,0.8740000000000001,0.7,2.4,3.1,3.0,0.5,0.3,,3.4,14.0
193,Bill Bradley,1974-75,31.0,NYK,NBA,SF,79.0,,35.3,5.7,13.1,0.436,,,,,,,,1.8,2.1,0.873,0.8,2.4,3.2,3.1,0.9,0.2,,3.6,13.3
194,Bill Bradley,1975-76,32.0,NYK,NBA,SF,82.0,,33.0,4.8,11.0,0.433,,,,,,,,1.6,1.8,0.878,0.6,2.3,2.9,3.0,0.8,0.2,,3.1,11.1
195,Bill Bradley,1976-77,33.0,NYK,NBA,SF,67.0,,15.3,1.9,4.1,0.46399999999999997,,,,,,,,0.5,0.6,0.81,0.4,1.1,1.5,1.9,0.4,0.1,,1.8,4.3
196,Carl Braun,1950-51,23.0,Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),,,,,,,,,,,,,,,,,,,,,,,,,
197,Carl Braun,1951-52,24.0,Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),,,,,,,,,,,,,,,,,,,,,,,,,
198,Carl Braun,1952-53,25.0,NYK,NBA,SG,70.0,,33.1,4.6,11.5,0.4,,,,,,,,4.7,5.7,0.825,,,3.3,3.5,,,,4.1,14.0
199,Carl Braun,1953-54,26.0,NYK,NBA,SG,72.0,,33.0,4.9,12.3,0.4,,,,,,,,4.9,6.0,0.825,,,3.4,2.9,,,,3.6,14.8
200,Carl Braun,1954-55,27.0,NYK,NBA,SG,71.0,,34.9,5.6,14.5,0.38799999999999996,,,,,,,,3.9,4.8,0.8009999999999999,,,4.2,3.9,,,,2.9,15.1
201,Carl Braun,1955-56,28.0,NYK,NBA,SG,72.0,,32.2,5.5,14.8,0.37200000000000005,,,,,,,,4.4,5.3,0.838,,,3.6,4.1,,,,3.0,15.4
202,Carl Braun,1956-57,29.0,NYK,NBA,PG,72.0,,32.6,5.3,13.8,0.381,,,,,,,,3.4,4.2,0.809,,,3.6,3.6,,,,2.7,13.9
203,Carl Braun,1957-58,30.0,NYK,NBA,PG,71.0,,34.9,6.0,14.3,0.418,,,,,,,,4.5,5.3,0.8490000000000001,,,4.6,5.5,,,,2.6,16.5
204,Carl Braun,1958-59,31.0,NYK,NBA,PG,72.0,,27.2,4.0,9.5,0.42,,,,,,,,2.5,3.0,0.826,,,3.5,4.8,,,,2.5,10.5
205,Carl Braun,1959-60,32.0,NYK,NBA,PG,54.0,,28.0,5.3,12.2,0.43200000000000005,,,,,,,,2.4,2.9,0.838,,,3.1,5.0,,,,2.4,12.9
206,Carl Braun,1960-61,33.0,NYK,NBA,PG,15.0,,14.5,2.5,5.3,0.46799999999999997,,,,,,,,0.7,0.9,0.7859999999999999,,,2.1,3.2,,,,1.9,5.7
207,Carl Braun,1961-62,34.0,BOS,NBA,PG,48.0,,8.6,1.6,4.3,0.377,,,,,,,,0.4,0.6,0.741,,,1.0,1.5,,,,1.0,3.7
208,Larry Brown,1967-68,27.0,NOB,ABA,PG,78.0,,36.0,4.2,11.6,0.366,0.2,1.1,0.213,4.0,10.4,0.38299999999999995,0.377,4.7,5.8,0.813,,,3.2,6.5,,,4.6,2.8,13.4
209,Larry Brown,1968-69,28.0,OAK,ABA,PG,77.0,,30.9,4.0,9.2,0.436,0.1,0.5,0.22899999999999998,3.9,8.7,0.447,0.442,3.9,4.9,0.794,0.8,2.2,3.1,7.1,,,4.3,3.0,12.0
210,Larry Brown,1969-70,29.0,WSA,ABA,PG,82.0,,33.7,4.6,10.4,0.44,0.1,0.5,0.256,4.5,9.9,0.449,0.446,4.4,5.4,0.825,0.6,2.4,3.0,7.1,,,4.3,3.1,13.7
211,Larry Brown,1970-71,30.0,TOT,ABA,PG,63.0,,21.3,2.0,5.4,0.374,0.1,0.3,0.28600000000000003,1.9,5.1,0.379,0.382,3.0,3.6,0.8270000000000001,0.4,1.3,1.7,5.2,,,3.0,2.3,7.1
212,Larry Brown,1970-71,30.0,VIR,ABA,PG,29.0,,18.3,1.4,3.6,0.40399999999999997,0.0,0.1,0.5,1.4,3.5,0.402,0.409,2.6,3.1,0.831,0.4,1.2,1.6,4.2,,,2.5,1.7,5.5
213,Larry Brown,1970-71,30.0,DNR,ABA,PG,34.0,,23.9,2.5,6.9,0.36,0.1,0.6,0.263,2.4,6.4,0.369,0.371,3.3,4.0,0.8240000000000001,0.3,1.5,1.8,6.1,,,3.4,2.8,8.4
214,Larry Brown,1971-72,31.0,DNR,ABA,PG,76.0,,26.5,3.2,7.3,0.43700000000000006,0.1,0.3,0.2,3.1,7.0,0.44799999999999995,0.442,2.6,3.2,0.8109999999999999,0.7,1.5,2.2,7.2,,,2.9,2.7,9.1
215,Roger Brown,1967-68,25.0,INA,ABA,SF,76.0,,39.1,7.2,16.9,0.423,0.2,0.7,0.259,7.0,16.2,0.43,0.428,5.1,6.8,0.754,,,8.5,4.3,,,3.5,3.9,19.6
216,Roger Brown,1968-69,26.0,INA,ABA,SF,75.0,,35.4,7.5,15.6,0.48200000000000004,0.1,0.2,0.313,7.4,15.4,0.484,0.484,5.9,7.5,0.785,3.0,3.8,6.8,4.6,,,2.9,3.7,21.0
217,Roger Brown,1969-70,27.0,INA,ABA,SF,84.0,,41.6,8.6,17.2,0.498,0.5,1.4,0.33299999999999996,8.1,15.8,0.513,0.512,5.4,6.7,0.813,2.1,5.3,7.4,4.7,,,2.7,3.7,23.0
218,Roger Brown,1970-71,28.0,INA,ABA,SF,82.0,,41.0,7.4,15.4,0.48200000000000004,0.8,2.7,0.28300000000000003,6.7,12.7,0.524,0.507,5.0,6.2,0.795,2.1,4.8,6.9,4.8,,,2.8,3.5,20.6
219,Roger Brown,1971-72,29.0,INA,ABA,SF,78.0,,38.3,6.8,14.3,0.478,0.7,2.4,0.308,6.1,11.9,0.512,0.504,4.1,5.1,0.805,2.1,4.3,6.4,3.9,,,2.7,2.9,18.5
220,Roger Brown,1972-73,30.0,INA,ABA,SF,72.0,,30.2,4.6,9.7,0.474,0.6,1.6,0.35600000000000004,4.0,8.1,0.498,0.504,2.8,3.4,0.8220000000000001,1.5,3.3,4.8,2.8,,,1.7,2.5,12.6
221,Roger Brown,1973-74,31.0,INA,ABA,SF,82.0,,30.8,4.6,10.1,0.457,0.7,1.9,0.361,3.9,8.2,0.479,0.491,1.9,2.4,0.775,1.4,3.4,4.8,2.8,0.7,0.7,1.5,3.0,11.8
222,Roger Brown,1974-75,32.0,TOT,ABA,SF,56.0,,22.7,3.2,7.5,0.43,0.6,1.8,0.35,2.6,5.7,0.455,0.47100000000000003,1.6,2.0,0.7809999999999999,1.0,2.1,3.1,2.0,0.8,0.4,1.7,1.8,8.7
223,Roger Brown,1974-75,32.0,MMS,ABA,SF,7.0,,29.9,4.3,11.7,0.366,1.1,3.4,0.33299999999999996,3.1,8.3,0.379,0.415,2.0,2.3,0.875,1.6,2.9,4.4,3.0,0.4,0.7,1.6,1.7,11.7
224,Roger Brown,1974-75,32.0,UTS,ABA,SF,39.0,,23.8,3.4,7.5,0.447,0.6,1.6,0.375,2.7,5.9,0.467,0.488,1.8,2.4,0.7659999999999999,0.8,2.2,3.0,2.1,0.9,0.4,1.8,1.7,9.2
225,Roger Brown,1974-75,32.0,INA,ABA,SF,10.0,,13.3,2.0,4.6,0.435,0.3,1.2,0.25,1.7,3.4,0.5,0.467,0.3,0.4,0.75,1.2,1.1,2.3,1.3,0.7,0.1,1.4,1.9,4.6
226,Kobe Bryant,1996-97,18.0,LAL,NBA,SF,71.0,6.0,15.5,2.5,5.9,0.41700000000000004,0.7,1.9,0.375,1.8,4.0,0.43700000000000006,0.47700000000000004,1.9,2.3,0.8190000000000001,0.7,1.2,1.9,1.3,0.7,0.3,1.6,1.4,7.6
227,Kobe Bryant,1997-98,19.0,LAL,NBA,SF,79.0,1.0,26.0,4.9,11.6,0.428,0.9,2.8,0.341,4.0,8.8,0.456,0.469,4.6,5.8,0.794,1.0,2.1,3.1,2.5,0.9,0.5,2.0,2.3,15.4
228,Kobe Bryant,1998-99,20.0,LAL,NBA,SG,50.0,50.0,37.9,7.2,15.6,0.465,0.5,2.0,0.267,6.7,13.6,0.494,0.48200000000000004,4.9,5.8,0.8390000000000001,1.1,4.2,5.3,3.8,1.4,1.0,3.1,3.1,19.9
229,Kobe Bryant,1999-00,21.0,LAL,NBA,SG,66.0,62.0,38.2,8.4,17.9,0.46799999999999997,0.7,2.2,0.319,7.7,15.7,0.489,0.488,5.0,6.1,0.821,1.6,4.7,6.3,4.9,1.6,0.9,2.8,3.3,22.5
230,Kobe Bryant,2000-01,22.0,LAL,NBA,SG,68.0,68.0,40.9,10.3,22.2,0.46399999999999997,0.9,2.9,0.305,9.4,19.3,0.489,0.484,7.0,8.2,0.853,1.5,4.3,5.9,5.0,1.7,0.6,3.2,3.3,28.5
231,Kobe Bryant,2001-02,23.0,LAL,NBA,SG,80.0,80.0,38.3,9.4,20.0,0.469,0.4,1.7,0.25,9.0,18.3,0.489,0.479,6.1,7.4,0.8290000000000001,1.4,4.1,5.5,5.5,1.5,0.4,2.8,2.9,25.2
232,Kobe Bryant,2002-03,24.0,LAL,NBA,SG,82.0,82.0,41.5,10.6,23.5,0.451,1.5,4.0,0.38299999999999995,9.1,19.5,0.465,0.483,7.3,8.7,0.843,1.3,5.6,6.9,5.9,2.2,0.8,3.5,2.7,30.0
233,Kobe Bryant,2003-04,25.0,LAL,NBA,SG,65.0,64.0,37.6,7.9,18.1,0.43799999999999994,1.1,3.3,0.327,6.8,14.8,0.46299999999999997,0.46799999999999997,7.0,8.2,0.852,1.6,3.9,5.5,5.1,1.7,0.4,2.6,2.7,24.0
234,Kobe Bryant,2004-05,26.0,LAL,NBA,SG,66.0,66.0,40.7,8.7,20.1,0.433,2.0,5.9,0.33899999999999997,6.7,14.2,0.47200000000000003,0.48200000000000004,8.2,10.1,0.816,1.4,4.5,5.9,6.0,1.3,0.8,4.1,2.6,27.6
235,Kobe Bryant,2005-06,27.0,LAL,NBA,SG,80.0,80.0,41.0,12.2,27.2,0.45,2.3,6.5,0.34700000000000003,10.0,20.7,0.48200000000000004,0.491,8.7,10.2,0.85,0.9,4.4,5.3,4.5,1.8,0.4,3.1,2.9,35.4
236,Kobe Bryant,2006-07,28.0,LAL,NBA,SG,77.0,77.0,40.8,10.6,22.8,0.46299999999999997,1.8,5.2,0.344,8.8,17.6,0.49700000000000005,0.502,8.7,10.0,0.868,1.0,4.7,5.7,5.4,1.4,0.5,3.3,2.7,31.6
237,Kobe Bryant,2007-08,29.0,LAL,NBA,SG,82.0,82.0,38.9,9.5,20.6,0.45899999999999996,1.8,5.1,0.361,7.6,15.5,0.49,0.503,7.6,9.0,0.84,1.1,5.2,6.3,5.4,1.8,0.5,3.1,2.8,28.3
238,Kobe Bryant,2008-09,30.0,LAL,NBA,SG,82.0,82.0,36.1,9.8,20.9,0.467,1.4,4.1,0.35100000000000003,8.3,16.8,0.496,0.502,5.9,6.9,0.856,1.1,4.1,5.2,4.9,1.5,0.5,2.6,2.3,26.8
